comparator,profile,pose,part,family,space,objective,fitFile,fit,power,angleRadians,worstAbsoluteBin,shellZeroWorstAbsoluteBin,observedBarMaximum,effectiveTolerance,populatedBins,pixels,underpopulatedBins,outcome,domain
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,isotropic-two-axis,encoded,minimax,w33-web-fits.json,141,0.5,0.0,57.0,19.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,60,2.0,0.0,57.0,43.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,rotated-axis,encoded,least-squares,w33-web-fits.json,124,8.0,0.8726646259971648,57.0,18.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,shipped-diagonal,encoded,least-squares,w33-web-fits.json,76,2.0,0.0,57.0,18.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,signed-normal,encoded,least-squares,w33-web-fits.json,92,2.0,0.0,57.0,18.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,two-term-even,encoded,least-squares,w33-web-fits.json,108,4.0,0.0,57.0,19.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,colour-gradient,encoded,least-squares,w33-web-fits.json,174,2.0,0.0,84.0,54.74657534246575,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,constant,encoded,minimax,w33-web-fits.json,15,2.0,0.0,84.0,50.11764705882353,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,even,encoded,minimax,w33-web-fits.json,31,0.5,0.0,84.0,55.76190476190476,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,gradient,encoded,minimax,w33-web-fits.json,159,2.0,0.0,84.0,53.19047619047619,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,isotropic-even,encoded,minimax,w33-web-fits.json,47,0.5,0.0,84.0,50.11764705882353,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,isotropic-two-axis,encoded,minimax,w33-web-fits.json,143,0.5,0.0,84.0,52.57534246575342,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,62,2.0,0.0,84.0,61.30555555555556,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,rotated-axis,encoded,minimax,w33-web-fits.json,127,8.0,0.5235987755982988,84.0,52.54109589041096,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,shipped-diagonal,encoded,minimax,w33-web-fits.json,79,2.0,0.0,84.0,56.1764705882353,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,signed-normal,encoded,minimax,w33-web-fits.json,95,2.0,0.0,84.0,50.11764705882353,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,two-term-even,encoded,minimax,w33-web-fits.json,111,2.0,0.0,84.0,50.11764705882353,0.0,1,672,21256,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,colour-gradient,encoded,least-squares,w33-web-fits.json,174,2.0,0.0,84.0,11.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,constant,encoded,least-squares,w33-web-fits.json,14,2.0,0.0,84.0,13.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,even,encoded,least-squares,w33-web-fits.json,30,1.0,0.0,84.0,24.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,gradient,encoded,least-squares,w33-web-fits.json,158,2.0,0.0,84.0,10.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,isotropic-even,encoded,least-squares,w33-web-fits.json,46,8.0,0.0,84.0,9.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,142,0.5,0.0,84.0,11.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,62,2.0,0.0,84.0,24.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,rotated-axis,encoded,least-squares,w33-web-fits.json,126,0.5,1.5707963267948966,84.0,9.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,shipped-diagonal,encoded,least-squares,w33-web-fits.json,78,2.0,0.0,84.0,12.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,signed-normal,encoded,least-squares,w33-web-fits.json,94,2.0,0.0,84.0,13.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,two-term-even,encoded,least-squares,w33-web-fits.json,110,4.0,0.0,84.0,10.0,0.0,1,84,8232,0,not closed,all shapes
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,qualified-fits.json,400,2.0,0,17.25,17.25,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,qualified-fits.json,432,2.0,0,37.75,37.75,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,416,8.0,0,16.75,16.75,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,448,8.0,0,31.11111111111111,31.11111111111111,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,400,2.0,0,14.0,14.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,qualified-fits.json,432,2.0,0,35.0,35.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,416,8.0,0,12.0,12.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,448,8.0,0,37.0,37.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,body-forward-affine,encoded,minimax,qualified-fits.json,403,2.0,0,46.25,46.25,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,body-forward-affine,linear,minimax,qualified-fits.json,435,2.0,0,35.75,35.75,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,418,2.0,0,27.0,13.285714285714286,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,450,2.0,0,27.25,24.555555555555557,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,402,2.0,0,36.0,13.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,body-forward-affine,linear,least-squares,qualified-fits.json,434,2.0,0,36.0,11.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,418,2.0,0,36.0,3.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,450,2.0,0,36.0,3.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,qualified-fits.json,404,2.0,0,13.0,13.0,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,qualified-fits.json,436,2.0,0,25.75,25.75,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,420,8.0,0,9.5,9.25,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,452,8.0,0,24.875,24.875,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,404,2.0,0,8.0,8.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,qualified-fits.json,436,2.0,0,21.0,21.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,420,8.0,0,8.0,8.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,452,8.0,0,21.0,21.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,body-forward-affine,encoded,least-squares,qualified-fits.json,406,2.0,0,31.333333333333332,31.333333333333332,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,body-forward-affine,linear,least-squares,qualified-fits.json,438,2.0,0,33.77777777777778,33.77777777777778,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,422,4.0,0,22.25,10.625,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,454,4.0,0,26.333333333333332,26.333333333333332,0.0,1,384,3448,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,406,2.0,0,31.0,5.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,body-forward-affine,linear,least-squares,qualified-fits.json,438,2.0,0,29.0,25.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,422,4.0,0,31.0,8.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,454,4.0,0,29.0,25.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,qualified-fits.json,408,2.0,0,14.222222222222221,14.222222222222221,0.0,1,384,6752,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,qualified-fits.json,440,2.0,0,34.55555555555556,34.55555555555556,0.0,1,384,6752,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,424,8.0,0,12.444444444444445,12.444444444444445,0.0,1,384,6752,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,456,8.0,0,30.266666666666666,30.266666666666666,0.0,1,384,6752,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,408,2.0,0,14.0,14.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,qualified-fits.json,440,2.0,0,35.0,35.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,424,8.0,0,12.0,12.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,456,8.0,0,37.0,37.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,body-forward-affine,encoded,minimax,qualified-fits.json,411,2.0,0,44.44444444444444,44.44444444444444,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,body-forward-affine,linear,minimax,qualified-fits.json,443,2.0,0,36.875,34.44444444444444,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,426,2.0,0,31.0,11.789473684210526,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,458,2.0,0,31.25,22.666666666666668,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,410,2.0,0,47.0,12.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,body-forward-affine,linear,least-squares,qualified-fits.json,442,2.0,0,47.0,11.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,426,2.0,0,47.0,4.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,458,2.0,0,47.0,5.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,qualified-fits.json,412,2.0,0,12.555555555555555,12.555555555555555,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,qualified-fits.json,444,2.0,0,23.2,23.2,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,428,8.0,0,10.0,8.764705882352942,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,460,8.0,0,23.066666666666666,23.066666666666666,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,412,2.0,0,8.0,8.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,qualified-fits.json,444,2.0,0,21.0,21.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,428,8.0,0,9.0,9.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,460,8.0,0,21.0,21.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,body-forward-affine,encoded,least-squares,qualified-fits.json,414,2.0,0,29.333333333333332,29.333333333333332,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,body-forward-affine,linear,least-squares,qualified-fits.json,446,2.0,0,32.22222222222222,32.22222222222222,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,body-forward-even-affine,encoded,least-squares,qualified-fits.json,430,4.0,0,26.25,9.5,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,body-forward-even-affine,linear,least-squares,qualified-fits.json,462,4.0,0,23.444444444444443,23.444444444444443,0.0,1,384,6712,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,qualified-fits.json,414,2.0,0,38.0,5.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,body-forward-affine,linear,minimax,qualified-fits.json,447,2.0,0,36.0,24.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,body-forward-even-affine,encoded,least-squares,qualified-fits.json,430,4.0,0,38.0,9.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
exact-body,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,body-forward-even-affine,linear,least-squares,qualified-fits.json,462,4.0,0,36.0,25.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient; structured boundary declined
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,alpha-fits.json,0,2.0,0,17.75,17.75,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,alpha-fits.json,2,2.0,0,39.75,39.75,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,0,2.0,0,13.0,13.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,alpha-fits.json,2,2.0,0,38.0,38.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,body-forward-affine,encoded,minimax,alpha-fits.json,5,2.0,0,46.25,46.25,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,body-forward-affine,linear,minimax,alpha-fits.json,7,2.0,0,35.75,35.75,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,4,2.0,0,36.0,13.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,body-forward-affine,linear,least-squares,alpha-fits.json,6,2.0,0,36.0,11.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,alpha-fits.json,8,2.0,0,15.0,15.0,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,alpha-fits.json,10,2.0,0,16.714285714285715,16.714285714285715,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,8,2.0,0,12.0,12.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,alpha-fits.json,10,2.0,0,17.0,17.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,body-forward-affine,encoded,minimax,alpha-fits.json,13,2.0,0,32.333333333333336,32.333333333333336,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,body-forward-affine,linear,least-squares,alpha-fits.json,14,2.0,0,35.0,35.0,0.0,1,384,3448,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,12,2.0,0,31.0,9.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,body-forward-affine,linear,least-squares,alpha-fits.json,14,2.0,0,29.0,14.0,0.0,1,48,3648,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,alpha-fits.json,16,2.0,0,15.11111111111111,15.11111111111111,0.0,1,384,6752,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,alpha-fits.json,18,2.0,0,36.666666666666664,36.666666666666664,0.0,1,384,6752,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,16,2.0,0,13.0,13.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,alpha-fits.json,18,2.0,0,38.0,38.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,body-forward-affine,encoded,minimax,alpha-fits.json,21,2.0,0,44.44444444444444,44.44444444444444,0.0,1,384,6712,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,body-forward-affine,linear,minimax,alpha-fits.json,23,2.0,0,36.875,34.44444444444444,0.0,1,384,6712,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,20,2.0,0,47.0,12.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,body-forward-affine,linear,least-squares,alpha-fits.json,22,2.0,0,47.0,11.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,body-forward-affine,encoded,least-squares,alpha-fits.json,24,2.0,0,14.5,14.5,0.0,1,384,6712,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,body-forward-affine,linear,least-squares,alpha-fits.json,26,2.0,0,17.5,17.5,0.0,1,384,6712,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,24,2.0,0,12.0,12.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,body-forward-affine,linear,least-squares,alpha-fits.json,26,2.0,0,17.0,17.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,body-forward-affine,encoded,least-squares,alpha-fits.json,28,2.0,0,30.61111111111111,30.61111111111111,0.0,1,384,6712,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-light-standard-glass0.5,rest,arc,body-forward-affine,linear,least-squares,alpha-fits.json,30,2.0,0,34.111111111111114,34.111111111111114,0.0,1,384,6712,0,not closed,circular solid and affine gradient
physical-shared-alpha,apple-macos-27.0-2x-light-standard-glass0.5,rest,straight,body-forward-affine,encoded,least-squares,alpha-fits.json,28,2.0,0,38.0,9.0,0.0,1,48,7296,0,not closed,circular solid and affine gradient
